,FIELD_NAME,DEGFIELD,YEAR,undergrad,median_wage,count,unemployment_rate
372,Education Administration and Teaching,23.0,2019,False,56000.0,51995,0.01303933001166119
373,Education Administration and Teaching,23.0,2019,True,40000.0,54337,0.018772389087903005
374,Education Administration and Teaching,23.0,2020,False,58000.0,43298,0.019579626722483864
375,Education Administration and Teaching,23.0,2020,True,40000.0,44339,0.03070983592173379
376,Education Administration and Teaching,23.0,2021,False,60000.0,53285,0.019612773447322103
377,Education Administration and Teaching,23.0,2021,True,42000.0,54208,0.03003695167014232
378,Education Administration and Teaching,23.0,2022,False,60000.0,55988,0.01185260655459331
379,Education Administration and Teaching,23.0,2022,True,44500.0,56509,0.017980684811237928
380,Education Administration and Teaching,23.0,2023,False,63000.0,56652,0.011346368149123695
381,Education Administration and Teaching,23.0,2023,True,45000.0,56093,0.017893351357119988
382,Education Administration and Teaching,23.0,2024,False,65000.0,57727,0.012092777373950968
383,Education Administration and Teaching,23.0,2024,True,48000.0,56272,0.018915465966356734
384,Electrical and Mechanic Repairs and Technologies,57.0,2009,False,79500.0,11,0.1
385,Electrical and Mechanic Repairs and Technologies,57.0,2009,True,51000.0,116,0.041666666666666664
386,Electrical and Mechanic Repairs and Technologies,57.0,2010,False,84000.0,32,0.05
387,Electrical and Mechanic Repairs and Technologies,57.0,2010,True,43000.0,139,0.09917355371900827
388,Electrical and Mechanic Repairs and Technologies,57.0,2011,False,52000.0,30,0.11538461538461539
389,Electrical and Mechanic Repairs and Technologies,57.0,2011,True,45000.0,140,0.03571428571428571
390,Electrical and Mechanic Repairs and Technologies,57.0,2012,False,61500.0,36,0.047619047619047616
391,Electrical and Mechanic Repairs and Technologies,57.0,2012,True,45000.0,159,0.045112781954887216
392,Electrical and Mechanic Repairs and Technologies,57.0,2013,False,47000.0,37,0.125
393,Electrical and Mechanic Repairs and Technologies,57.0,2013,True,50000.0,194,0.05333333333333334
394,Electrical and Mechanic Repairs and Technologies,57.0,2014,False,53500.0,25,0.10526315789473684
395,Electrical and Mechanic Repairs and Technologies,57.0,2014,True,47250.0,199,0.03225806451612903
396,Electrical and Mechanic Repairs and Technologies,57.0,2015,False,47000.0,56,0.09090909090909091
397,Electrical and Mechanic Repairs and Technologies,57.0,2015,True,48000.0,160,0.044444444444444446
398,Electrical and Mechanic Repairs and Technologies,57.0,2016,False,60000.0,37,0.0
399,Electrical and Mechanic Repairs and Technologies,57.0,2016,True,52000.0,203,0.04294478527607362
400,Electrical and Mechanic Repairs and Technologies,57.0,2017,False,62500.0,35,0.043478260869565216
401,Electrical and Mechanic Repairs and Technologies,57.0,2017,True,55000.0,212,0.023952095808383235
402,Electrical and Mechanic Repairs and Technologies,57.0,2018,False,50000.0,37,0.038461538461538464
403,Electrical and Mechanic Repairs and Technologies,57.0,2018,True,50000.0,219,0.029069767441860465
404,Electrical and Mechanic Repairs and Technologies,57.0,2019,False,65000.0,52,0.02702702702702703
405,Electrical and Mechanic Repairs and Technologies,57.0,2019,True,58500.0,193,0.02027027027027027
406,Electrical and Mechanic Repairs and Technologies,57.0,2020,False,90000.0,38,0.0
407,Electrical and Mechanic Repairs and Technologies,57.0,2020,True,62000.0,212,0.050314465408805034
408,Electrical and Mechanic Repairs and Technologies,57.0,2021,False,60000.0,56,0.0
409,Electrical and Mechanic Repairs and Technologies,57.0,2021,True,55000.0,217,0.04093567251461988
410,Electrical and Mechanic Repairs and Technologies,57.0,2022,False,56000.0,52,0.025
411,Electrical and Mechanic Repairs and Technologies,57.0,2022,True,60000.0,250,0.032432432432432434
412,Electrical and Mechanic Repairs and Technologies,57.0,2023,False,71500.0,49,0.05405405405405406
413,Electrical and Mechanic Repairs and Technologies,57.0,2023,True,63000.0,251,0.03225806451612903
414,Electrical and Mechanic Repairs and Technologies,57.0,2024,False,87500.0,62,0.02631578947368421
415,Electrical and Mechanic Repairs and Technologies,57.0,2024,True,65000.0,233,0.029940119760479042
416,Engineering,24.0,2009,False,95000.0,19396,0.03930583435860908
417,Engineering,24.0,2009,True,75000.0,29379,0.04970000895495657
418,Engineering,24.0,2010,False,94000.0,19394,0.04066845094327306
419,Engineering,24.0,2010,True,74000.0,29655,0.05635631154879141
420,Engineering,24.0,2011,False,95000.0,19160,0.032949262179098444
421,Engineering,24.0,2011,True,74000.0,28174,0.04742346816944458
422,Engineering,24.0,2012,False,100000.0,20277,0.032009672903143695
423,Engineering,24.0,2012,True,75000.0,29440,0.041118944735046625
424,Engineering,24.0,2013,False,100000.0,21617,0.027963196824824104
425,Engineering,24.0,2013,True,76000.0,31075,0.036625780073165484
426,Engineering,24.0,2014,False,100000.0,22004,0.02798031892821151
427,Engineering,24.0,2014,True,78000.0,31298,0.03313806815752341
428,Engineering,24.0,2015,False,100000.0,22686,0.02396926429267733
429,Engineering,24.0,2015,True,80000.0,32717,0.029588247465342436
430,Engineering,24.0,2016,False,102000.0,23639,0.02616843155735433
431,Engineering,24.0,2016,True,80000.0,34049,0.029473684210526315
432,Engineering,24.0,2017,False,102000.0,25534,0.02411749549085287
433,Engineering,24.0,2017,True,80000.0,35062,0.028842461018511407
434,Engineering,24.0,2018,False,109000.0,26077,0.023506217773733698
435,Engineering,24.0,2018,True,80000.0,36441,0.02607571560480148
436,Engineering,24.0,2019,False,113000.0,27241,0.020241939370572077
437,Engineering,24.0,2019,True,85000.0,37672,0.024317086234600965
438,Engineering,24.0,2020,False,115000.0,22732,0.02802540348423935
439,Engineering,24.0,2020,True,85000.0,31545,0.038148546824542516
440,Engineering,24.0,2021,False,119000.0,29235,0.02380736029077692
441,Engineering,24.0,2021,True,89000.0,40197,0.03462940461725395
442,Engineering,24.0,2022,False,120000.0,31113,0.016024122334697393
443,Engineering,24.0,2022,True,90000.0,42441,0.022180258609653055
444,Engineering,24.0,2023,False,130000.0,32410,0.018722286089669898
445,Engineering,24.0,2023,True,96000.0,43988,0.02316160554146824
446,Engineering,24.0,2024,False,133000.0,33124,0.0254839500122519
447,Engineering,24.0,2024,True,100000.0,45250,0.02777694990015796
448,Engineering Technologies,25.0,2009,False,77000.0,981,0.05297157622739018
449,Engineering Technologies,25.0,2009,True,60000.0,3575,0.06393162393162394
450,Engineering Technologies,25.0,2010,False,75000.0,1083,0.07234539089848308
451,Engineering Technologies,25.0,2010,True,60000.0,3753,0.06489675516224189
452,Engineering Technologies,25.0,2011,False,80000.0,943,0.049531459170013385
453,Engineering Technologies,25.0,2011,True,60000.0,3481,0.05078683834048641
454,Engineering Technologies,25.0,2012,False,80000.0,1015,0.04430379746835443
455,Engineering Technologies,25.0,2012,True,63500.0,3552,0.04675876726886291
456,Engineering Technologies,25.0,2013,False,84000.0,1100,0.03917050691244239
457,Engineering Technologies,25.0,2013,True,65000.0,3890,0.03931124106562703
458,Engineering Technologies,25.0,2014,False,85000.0,1134,0.03690888119953864
459,Engineering Technologies,25.0,2014,True,65000.0,3964,0.034348671419313026
460,Engineering Technologies,25.0,2015,False,83000.0,1261,0.03134796238244514
461,Engineering Technologies,25.0,2015,True,70000.0,3992,0.03483541067433685
462,Engineering Technologies,25.0,2016,False,90000.0,1293,0.03769633507853403
463,Engineering Technologies,25.0,2016,True,68000.0,4202,0.03565891472868217
464,Engineering Technologies,25.0,2017,False,88000.0,1387,0.022620169651272386
465,Engineering Technologies,25.0,2017,True,70000.0,4331,0.02638036809815951
466,Engineering Technologies,25.0,2018,False,90500.0,1383,0.023969319271332695
467,Engineering Technologies,25.0,2018,True,75000.0,4433,0.02631578947368421
468,Engineering Technologies,25.0,2019,False,100000.0,1453,0.026217228464419477
469,Engineering Technologies,25.0,2019,True,75000.0,4708,0.023809523809523808
470,Engineering Technologies,25.0,2020,False,98500.0,1205,0.031042128603104215
471,Engineering Technologies,25.0,2020,True,75500.0,3654,0.03840472673559823
472,Engineering Technologies,25.0,2021,False,96000.0,1603,0.03484320557491289
473,Engineering Technologies,25.0,2021,True,80000.0,4588,0.03067669172932331
474,Engineering Technologies,25.0,2022,False,103000.0,1669,0.020885547201336674
475,Engineering Technologies,25.0,2022,True,80000.0,4928,0.026025459688826025
476,Engineering Technologies,25.0,2023,False,100000.0,1804,0.02178988326848249
477,Engineering Technologies,25.0,2023,True,84000.0,5096,0.02814207650273224
478,Engineering Technologies,25.0,2024,False,118000.0,1837,0.02608047690014903
479,Engineering Technologies,25.0,2024,True,85000.0,5204,0.025360384410037372
480,"English Language, Literature, and Composition",33.0,2009,False,54000.0,9940,0.0409406431505879
481,"English Language, Literature, and Composition",33.0,2009,True,37300.0,11812,0.06568627450980392
482,"English Language, Literature, and Composition",33.0,2010,False,54000.0,10118,0.042971492767869685
483,"English Language, Literature, and Composition",33.0,2010,True,36000.0,11928,0.06846447481837212
484,"English Language, Literature, and Composition",33.0,2011,False,53000.0,10030,0.03833500214561579
485,"English Language, Literature, and Composition",33.0,2011,True,35000.0,11749,0.06942522953087663
486,"English Language, Literature, and Composition",33.0,2012,False,54000.0,10258,0.03568899589293301
487,"English Language, Literature, and Composition",33.0,2012,True,36000.0,11828,0.062175509687223
488,"English Language, Literature, and Composition",33.0,2013,False,55000.0,10978,0.03431628392484343
489,"English Language, Literature, and Composition",33.0,2013,True,38000.0,12434,0.05747680443426919
490,"English Language, Literature, and Composition",33.0,2014,False,57000.0,10893,0.02697207915424234
491,"English Language, Literature, and Composition",33.0,2014,True,39000.0,12450,0.05217183199712815
492,"English Language, Literature, and Composition",33.0,2015,False,57000.0,11353,0.027183191070256074
493,"English Language, Literature, and Composition",33.0,2015,True,40000.0,12760,0.04392915404334654
494,"English Language, Literature, and Composition",33.0,2016,False,59000.0,11742,0.026626093571700267
495,"English Language, Literature, and Composition",33.0,2016,True,40000.0,13025,0.0418342719227675
496,"English Language, Literature, and Composition",33.0,2017,False,60000.0,11849,0.026070528967254408
497,"English Language, Literature, and Composition",33.0,2017,True,41000.0,13386,0.039813167259786474
498,"English Language, Literature, and Composition",33.0,2018,False,60000.0,12223,0.023117814315737423
499,"English Language, Literature, and Composition",33.0,2018,True,44000.0,13596,0.03758904109589041
500,"English Language, Literature, and Composition",33.0,2019,False,64000.0,12501,0.023823994165552448
501,"English Language, Literature, and Composition",33.0,2019,True,45000.0,13778,0.0364963503649635
502,"English Language, Literature, and Composition",33.0,2020,False,65000.0,10622,0.032134433962264154
503,"English Language, Literature, and Composition",33.0,2020,True,45500.0,11335,0.05763533530837597
504,"English Language, Literature, and Composition",33.0,2021,False,70000.0,13486,0.03401979747411537
505,"English Language, Literature, and Composition",33.0,2021,True,48000.0,14253,0.05516188815000545
506,"English Language, Literature, and Composition",33.0,2022,False,70000.0,13648,0.021057450217441064
507,"English Language, Literature, and Composition",33.0,2022,True,50000.0,14773,0.037964208130754115
508,"English Language, Literature, and Composition",33.0,2023,False,73000.0,14242,0.024664879356568366
509,"English Language, Literature, and Composition",33.0,2023,True,53000.0,14952,0.03603326147212812
510,"English Language, Literature, and Composition",33.0,2024,False,75000.0,14085,0.02321724709784411
511,"English Language, Literature, and Composition",33.0,2024,True,55000.0,15172,0.03820314850095257
512,Environment and Natural Resources,13.0,2009,False,60000.0,1114,0.03125
513,Environment and Natural Resources,13.0,2009,True,46000.0,2714,0.04912907548012506
514,Environment and Natural Resources,13.0,2010,False,58000.0,1089,0.03436807095343681
515,Environment and Natural Resources,13.0,2010,True,45000.0,2870,0.05391527599486521
516,Environment and Natural Resources,13.0,2011,False,60000.0,1123,0.032017075773746
517,Environment and Natural Resources,13.0,2011,True,45000.0,2804,0.044993383325981476
518,Environment and Natural Resources,13.0,2012,False,60000.0,1114,0.04004449388209121
519,Environment and Natural Resources,13.0,2012,True,45000.0,2937,0.04373673036093418
520,Environment and Natural Resources,13.0,2013,False,62000.0,1334,0.0273972602739726
521,Environment and Natural Resources,13.0,2013,True,44000.0,3118,0.04616619831393015
522,Environment and Natural Resources,13.0,2014,False,64000.0,1253,0.03206997084548105
523,Environment and Natural Resources,13.0,2014,True,45000.0,3198,0.03394459617635583
524,Environment and Natural Resources,13.0,2015,False,65000.0,1346,0.02474793767186068
525,Environment and Natural Resources,13.0,2015,True,45000.0,3305,0.0340522133938706
526,Environment and Natural Resources,13.0,2016,False,68000.0,1511,0.019559902200488997
527,Environment and Natural Resources,13.0,2016,True,47800.0,3482,0.033610408384531984
528,Environment and Natural Resources,13.0,2017,False,68000.0,1611,0.02948021722265322
529,Environment and Natural Resources,13.0,2017,True,48100.0,3645,0.02852233676975945
530,Environment and Natural Resources,13.0,2018,False,68000.0,1585,0.023346303501945526
531,Environment and Natural Resources,13.0,2018,True,48000.0,4004,0.028934817170111288
532,Environment and Natural Resources,13.0,2019,False,69000.0,1729,0.0174110522331567
533,Environment and Natural Resources,13.0,2019,True,50000.0,4204,0.026670754138565296
534,Environment and Natural Resources,13.0,2020,False,68000.0,1559,0.027800490596892886
535,Environment and Natural Resources,13.0,2020,True,50000.0,3632,0.04297580353918382
536,Environment and Natural Resources,13.0,2021,False,73000.0,1939,0.030463576158940398
537,Environment and Natural Resources,13.0,2021,True,50000.0,4365,0.039556487863350316
538,Environment and Natural Resources,13.0,2022,False,74000.0,2195,0.015249266862170088
539,Environment and Natural Resources,13.0,2022,True,54000.0,4834,0.02751293925360937
540,Environment and Natural Resources,13.0,2023,False,80000.0,2148,0.014475271411338963
541,Environment and Natural Resources,13.0,2023,True,57000.0,4998,0.027675276752767528
542,Environment and Natural Resources,13.0,2024,False,80000.0,2249,0.02044392523364486
543,Environment and Natural Resources,13.0,2024,True,61000.0,5167,0.028970775095298603
544,Family and Consumer Sciences,29.0,2009,False,49000.0,1565,0.02605570530098832
545,Family and Consumer Sciences,29.0,2009,True,31350.0,4229,0.03710644677661169
546,Family and Consumer Sciences,29.0,2010,False,50000.0,1642,0.0392156862745098
547,Family and Consumer Sciences,29.0,2010,True,30000.0,4422,0.051711580480699196
548,Family and Consumer Sciences,29.0,2011,False,48000.0,1695,0.03842869342442357
549,Family and Consumer Sciences,29.0,2011,True,30000.0,4365,0.05551470588235294
550,Family and Consumer Sciences,29.0,2012,False,49100.0,1731,0.03
551,Family and Consumer Sciences,29.0,2012,True,31200.0,4228,0.04472342094939192
552,Family and Consumer Sciences,29.0,2013,False,49000.0,1773,0.030025020850708923
553,Family and Consumer Sciences,29.0,2013,True,32000.0,4553,0.04172767203513909
554,Family and Consumer Sciences,29.0,2014,False,50000.0,1792,0.029661016949152543
555,Family and Consumer Sciences,29.0,2014,True,32000.0,4485,0.0361794500723589
556,Family and Consumer Sciences,29.0,2015,False,51000.0,1926,0.017254901960784313
557,Family and Consumer Sciences,29.0,2015,True,33000.0,4692,0.0335195530726257
558,Family and Consumer Sciences,29.0,2016,False,52000.0,1999,0.017991004497751123
559,Family and Consumer Sciences,29.0,2016,True,34000.0,4621,0.03192621496984746
560,Family and Consumer Sciences,29.0,2017,False,51000.0,2133,0.017069701280227598
561,Family and Consumer Sciences,29.0,2017,True,35000.0,4731,0.02490617536676902
562,Family and Consumer Sciences,29.0,2018,False,54000.0,2161,0.02361111111111111
563,Family and Consumer Sciences,29.0,2018,True,35000.0,5047,0.027476038338658148
564,Family and Consumer Sciences,29.0,2019,False,55000.0,2268,0.021681997371879105
565,Family and Consumer Sciences,29.0,2019,True,36000.0,5121,0.023741690408357077
566,Family and Consumer Sciences,29.0,2020,False,57000.0,1884,0.025535420098846788
567,Family and Consumer Sciences,29.0,2020,True,37400.0,4132,0.03978887535525782
568,Family and Consumer Sciences,29.0,2021,False,60000.0,2250,0.02920723226703755
569,Family and Consumer Sciences,29.0,2021,True,40000.0,5155,0.04172141918528252
570,Family and Consumer Sciences,29.0,2022,False,61000.0,2500,0.017220172201722016
571,Family and Consumer Sciences,29.0,2022,True,40000.0,5213,0.021167415009621552
572,Family and Consumer Sciences,29.0,2023,False,66000.0,2609,0.018591549295774647
573,Family and Consumer Sciences,29.0,2023,True,45000.0,5447,0.02403407362336477
574,Family and Consumer Sciences,29.0,2024,False,68000.0,2631,0.012048192771084338
575,Family and Consumer Sciences,29.0,2024,True,48000.0,5592,0.02577165118369793
576,Fine Arts,60.0,2009,False,45000.0,6365,0.05408778864156438
577,Fine Arts,60.0,2009,True,34000.0,17235,0.0791350531107739
578,Fine Arts,60.0,2010,False,46000.0,6863,0.059182894234440626
579,Fine Arts,60.0,2010,True,33300.0,18042,0.0790562613430127
580,Fine Arts,60.0,2011,False,45600.0,6778,0.05063291139240506
581,Fine Arts,60.0,2011,True,32000.0,18106,0.07160026221866123
582,Fine Arts,60.0,2012,False,47000.0,7096,0.046842795578040095
583,Fine Arts,60.0,2012,True,33000.0,19225,0.0701332600631955
584,Fine Arts,60.0,2013,False,47000.0,7523,0.046211048158640224
585,Fine Arts,60.0,2013,True,35000.0,20153,0.06017191977077364
586,Fine Arts,60.0,2014,False,48250.0,7514,0.038036587574714724
587,Fine Arts,60.0,2014,True,35000.0,20573,0.05255690978267879
588,Fine Arts,60.0,2015,False,50000.0,7790,0.033276450511945395
589,Fine Arts,60.0,2015,True,36000.0,21088,0.044165826612903226
590,Fine Arts,60.0,2016,False,50000.0,8224,0.03301732592350441
591,Fine Arts,60.0,2016,True,39000.0,22235,0.041679071152128606
592,Fine Arts,60.0,2017,False,53000.0,8552,0.03089797232056646
593,Fine Arts,60.0,2017,True,40000.0,23085,0.04578009511258809
594,Fine Arts,60.0,2018,False,54000.0,8880,0.025719068634910972
595,Fine Arts,60.0,2018,True,40000.0,23779,0.036351546048985925
596,Fine Arts,60.0,2019,False,55000.0,9429,0.028107794842074763
597,Fine Arts,60.0,2019,True,41000.0,24542,0.0391369525645144
598,Fine Arts,60.0,2020,False,56000.0,8089,0.04565104616980806
599,Fine Arts,60.0,2020,True,42000.0,20593,0.07474985285462037
600,Fine Arts,60.0,2021,False,58000.0,10215,0.044450579790171175
601,Fine Arts,60.0,2021,True,43950.0,26542,0.07513125031856874
602,Fine Arts,60.0,2022,False,60000.0,10435,0.025333513003638324
603,Fine Arts,60.0,2022,True,47500.0,27792,0.04096924873491631
604,Fine Arts,60.0,2023,False,63000.0,10961,0.028688524590163935
605,Fine Arts,60.0,2023,True,50000.0,28576,0.04197612108677259
606,Fine Arts,60.0,2024,False,68000.0,11136,0.03116719242902208
607,Fine Arts,60.0,2024,True,51000.0,29196,0.04541017894492215
608,History,64.0,2009,False,63000.0,7379,0.035211267605633804
609,History,64.0,2009,True,40000.0,7469,0.0637979420018709
610,History,64.0,2010,False,63000.0,7583,0.03894698882077173
611,History,64.0,2010,True,40000.0,7687,0.06723296584131574
612,History,64.0,2011,False,65000.0,7625,0.03814414083990464
613,History,64.0,2011,True,40000.0,7471,0.065284178187404
614,History,64.0,2012,False,63000.0,7561,0.032474804031354984
615,History,64.0,2012,True,40000.0,7683,0.05550257486172039
616,History,64.0,2013,False,63000.0,7972,0.028249597711424997
617,History,64.0,2013,True,40000.0,8117,0.048410146480886034
618,History,64.0,2014,False,64000.0,8027,0.027648947556189796
619,History,64.0,2014,True,41000.0,8089,0.04508271223413925
620,History,64.0,2015,False,68000.0,8203,0.02352733062090925
621,History,64.0,2015,True,44000.0,8134,0.04128357670813052
622,History,64.0,2016,False,68000.0,8608,0.02060977686935786
623,History,64.0,2016,True,45000.0,8262,0.036626764338038235
624,History,64.0,2017,False,66000.0,9016,0.022345457511009623
625,History,64.0,2017,True,45000.0,8443,0.03527367506516073
626,History,64.0,2018,False,70000.0,9028,0.016452190910571755
627,History,64.0,2018,True,48000.0,8534,0.03508465700820387
628,History,64.0,2019,False,72000.0,9349,0.01988545975182946
629,History,64.0,2019,True,50000.0,8865,0.031819745442036466
630,History,64.0,2020,False,75000.0,8020,0.02693474962063733
631,History,64.0,2020,True,50000.0,7280,0.046884899683210135
632,History,64.0,2021,False,75000.0,9792,0.025876851130163678
633,History,64.0,2021,True,53000.0,9138,0.04591321897073663
634,History,64.0,2022,False,80000.0,10368,0.01672890216579537
635,History,64.0,2022,True,55000.0,9361,0.037154281906031324
636,History,64.0,2023,False,80000.0,10062,0.02133170806033826
637,History,64.0,2023,True,60000.0,9485,0.032133676092544985
638,History,64.0,2024,False,88000.0,10338,0.021080760095011877
639,History,64.0,2024,True,60000.0,9496,0.03142053911030263
640,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2009,False,65000.0,4059,0.02857142857142857
641,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2009,True,44000.0,6898,0.0541890853189854
642,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2010,False,53000.0,1318,0.03930530164533821
643,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2010,True,36000.0,2422,0.06905640484976279
644,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2011,False,55000.0,1348,0.04253393665158371
645,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2011,True,35500.0,2352,0.06913716814159292
646,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2012,False,52000.0,1495,0.04891740176423416
647,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2012,True,36000.0,2501,0.055327868852459015
648,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2013,False,59000.0,1632,0.0343027591349739
649,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2013,True,35000.0,2807,0.05573176257362936
650,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2014,False,56000.0,1867,0.02612671456564337
651,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2014,True,36000.0,2898,0.05272564789991063
652,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2015,False,56000.0,1802,0.022448979591836733
653,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2015,True,39000.0,2993,0.04022250748823278
654,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2016,False,60000.0,2021,0.03125
655,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2016,True,40000.0,3133,0.047813649366571315
656,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2017,False,60000.0,2108,0.021801491681009755
657,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2017,True,41600.0,3524,0.03240907454087144
658,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2018,False,63000.0,2419,0.02408429503261415
659,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2018,True,42000.0,3574,0.03680981595092025
660,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2019,False,65000.0,2541,0.021052631578947368
661,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2019,True,45000.0,3926,0.03218465539661899
662,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2020,False,66000.0,2082,0.031176470588235295
663,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2020,True,46000.0,3246,0.04884720593982024
664,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2021,False,70000.0,2710,0.027866605756052994
665,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2021,True,48000.0,4201,0.048992248062015506
666,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2022,False,72000.0,2980,0.01557377049180328
667,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2022,True,50000.0,4399,0.0273972602739726
668,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2023,False,73500.0,3157,0.02415270744059213
669,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2023,True,52000.0,4480,0.03432091522440599
670,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2024,False,78000.0,3431,0.01961496549219034
671,Interdisciplinary and Multi-Disciplinary Studies (General),40.0,2024,True,58000.0,4604,0.03597733711048159
672,Law,32.0,2009,False,65000.0,369,0.0498220640569395
673,Law,32.0,2009,True,40000.0,585,0.08247422680412371
674,Law,32.0,2010,False,60000.0,351,0.03543307086614173
675,Law,32.0,2010,True,40000.0,659,0.07572815533980583
676,Law,32.0,2011,False,65000.0,335,0.0546875
677,Law,32.0,2011,True,38000.0,660,0.08190476190476191
678,Law,32.0,2012,False,70000.0,321,0.037037037037037035
679,Law,32.0,2012,True,41500.0,708,0.060498220640569395
680,Law,32.0,2013,False,64000.0,359,0.04887218045112782
681,Law,32.0,2013,True,40000.0,723,0.06174957118353345
682,Law,32.0,2014,False,70000.0,355,0.04597701149425287
683,Law,32.0,2014,True,42000.0,708,0.05017921146953405
684,Law,32.0,2015,False,65000.0,394,0.033003300330033
685,Law,32.0,2015,True,42800.0,691,0.04562043795620438
686,Law,32.0,2016,False,63000.0,383,0.027874564459930314
687,Law,32.0,2016,True,42000.0,781,0.025951557093425604
688,Law,32.0,2017,False,66000.0,459,0.03225806451612903
689,Law,32.0,2017,True,45000.0,813,0.03492063492063492
690,Law,32.0,2018,False,74000.0,353,0.05223880597014925
691,Law,32.0,2018,True,45450.0,887,0.03869047619047619
692,Law,32.0,2019,False,71000.0,418,0.040880503144654086
693,Law,32.0,2019,True,50000.0,817,0.038880248833592534
694,Law,32.0,2020,False,80000.0,370,0.03296703296703297
695,Law,32.0,2020,True,45000.0,715,0.06031128404669261
696,Law,32.0,2021,False,70000.0,459,0.0471976401179941
697,Law,32.0,2021,True,52000.0,858,0.046511627906976744
698,Law,32.0,2022,False,80000.0,492,0.02710027100271003
699,Law,32.0,2022,True,55000.0,894,0.029921259842519685
700,Law,32.0,2023,False,85000.0,540,0.0171990171990172
701,Law,32.0,2023,True,55000.0,963,0.02361111111111111
702,Law,32.0,2024,False,96000.0,571,0.025
703,Law,32.0,2024,True,60000.0,942,0.02074074074074074
704,Liberal Arts and Humanities,34.0,2009,False,55000.0,3313,0.04050222762251924
705,Liberal Arts and Humanities,34.0,2009,True,40000.0,7663,0.05955334987593052
706,Liberal Arts and Humanities,34.0,2010,False,58000.0,2593,0.03779366700715015
707,Liberal Arts and Humanities,34.0,2010,True,40000.0,6167,0.07523226829820984
708,Liberal Arts and Humanities,34.0,2011,False,59000.0,2509,0.05089334055224689
709,Liberal Arts and Humanities,34.0,2011,True,38200.0,6305,0.06698348042543562
710,Liberal Arts and Humanities,34.0,2012,False,60000.0,2664,0.041025641025641026
711,Liberal Arts and Humanities,34.0,2012,True,40000.0,6416,0.05782918149466192
712,Liberal Arts and Humanities,34.0,2013,False,57000.0,2946,0.040149393090569564
713,Liberal Arts and Humanities,34.0,2013,True,40000.0,6844,0.053322048243757934
714,Liberal Arts and Humanities,34.0,2014,False,60000.0,2944,0.029425723777883245
715,Liberal Arts and Humanities,34.0,2014,True,40000.0,6820,0.04871244635193133
716,Liberal Arts and Humanities,34.0,2015,False,60000.0,2943,0.031295137217140105
717,Liberal Arts and Humanities,34.0,2015,True,40000.0,6797,0.04245786217196501
718,Liberal Arts and Humanities,34.0,2016,False,61000.0,3059,0.026556776556776556
719,Liberal Arts and Humanities,34.0,2016,True,41000.0,6954,0.03463203463203463
720,Liberal Arts and Humanities,34.0,2017,False,65000.0,3028,0.027700831024930747
721,Liberal Arts and Humanities,34.0,2017,True,44000.0,7168,0.039806021418468375
722,Liberal Arts and Humanities,34.0,2018,False,66000.0,3259,0.02582866982350409
723,Liberal Arts and Humanities,34.0,2018,True,44000.0,7102,0.03216312802186252
724,Liberal Arts and Humanities,34.0,2019,False,65000.0,3390,0.019150707743547043
725,Liberal Arts and Humanities,34.0,2019,True,45750.0,7035,0.027538364515450914
726,Liberal Arts and Humanities,34.0,2020,False,67000.0,2801,0.02908514013749339
727,Liberal Arts and Humanities,34.0,2020,True,48000.0,6027,0.04852686308492201
728,Liberal Arts and Humanities,34.0,2021,False,70000.0,3440,0.032272132577409504
729,Liberal Arts and Humanities,34.0,2021,True,48400.0,7550,0.05367057371992597
730,Liberal Arts and Humanities,34.0,2022,False,70000.0,3703,0.019583843329253364
731,Liberal Arts and Humanities,34.0,2022,True,50000.0,7826,0.03228346456692913
732,Liberal Arts and Humanities,34.0,2023,False,75000.0,3742,0.023037875829754
